ID DRAW_TYPE DRAW_VALUE
7843 NORMAL 0.642515
7844 NORMAL -0.251960
7845 NORMAL -0.138582
7846 NORMAL 0.343256
7847 NORMAL -0.129298
7848 NORMAL 0.098881
7849 NORMAL 0.362953
7850 NORMAL 0.237928
7851 NORMAL -0.081764
7852 NORMAL -0.488661
7853 NORMAL 0.425782
7854 NORMAL -0.432469
7855 NORMAL 0.581964
7856 NORMAL 0.047196
7857 NORMAL 0.500314
7858 NORMAL -0.035079
7859 NORMAL 0.608683
7860 NORMAL -0.815827
7861 NORMAL 0.394182
7862 NORMAL 0.159146
7863 NORMAL 0.349250
7864 NORMAL -0.314850
7865 NORMAL 0.092585
7866 NORMAL 0.136978
7867 NORMAL -0.507847
7868 NORMAL 0.703913
7869 NORMAL 0.559752
7870 NORMAL 0.012122
7871 NORMAL 0.220064
7872 NORMAL -0.060860
7873 NORMAL 0.306078
7874 NORMAL 0.603993
7875 NORMAL -0.353633
7876 NORMAL 0.394576
7877 NORMAL 0.726939
7878 NORMAL 0.400616
7879 NORMAL -0.189721
7880 NORMAL 0.800168
7881 NORMAL -0.149563
7882 NORMAL 0.051786
7883 NORMAL 0.903243
7884 NORMAL 0.586162
7885 NORMAL 0.061231
7886 NORMAL 0.033331
7887 NORMAL 0.110807
7888 NORMAL -0.832278
7889 NORMAL 0.247206
7890 NORMAL 0.689614
7891 NORMAL 0.193793
7892 NORMAL 0.355847
7893 NORMAL -0.682618
7894 NORMAL 0.018621
7895 NORMAL -0.011892
7896 NORMAL 0.562043
7897 NORMAL 0.009687
7898 NORMAL -0.455567
7899 NORMAL -0.127157
7900 NORMAL -0.101745
7901 NORMAL 0.151727
7902 NORMAL 0.197946
7903 NORMAL 0.653992
7904 NORMAL -0.633253
7905 NORMAL 0.466151
7906 NORMAL 0.131658
7907 NORMAL 0.310433
7908 NORMAL 0.525882
7909 NORMAL -0.703624
7910 NORMAL 0.212452
7911 NORMAL -0.591551
7912 NORMAL 0.106815
7913 NORMAL -0.244360
7914 NORMAL 0.193107
7915 NORMAL -0.525669
7916 NORMAL 0.866261
7917 NORMAL 0.163839
7918 NORMAL -0.773575
7919 NORMAL -0.708524
7920 NORMAL 0.144739
7921 NORMAL -0.210525
7922 NORMAL -0.938702
7923 NORMAL 0.338899
7924 NORMAL -0.364652
7925 NORMAL 0.472156
7926 NORMAL -0.386019
7927 NORMAL 0.564363
7928 NORMAL -0.425265
7929 NORMAL -1.122029
7930 NORMAL 0.006289
7931 NORMAL 0.729737
7932 NORMAL 0.264001
7933 NORMAL 0.764815
7934 NORMAL 0.036142
7935 NORMAL 0.678616
7936 NORMAL -0.458892
7937 NORMAL 0.573848
7938 NORMAL 0.493199
7939 NORMAL 0.164661
7940 NORMAL 0.232467
7941 NORMAL -0.491498
7942 NORMAL -0.626626
7943 NORMAL -0.784230
7944 NORMAL 0.043153
7945 NORMAL 1.042563
7946 NORMAL 0.173222
7947 NORMAL -0.667617
7948 NORMAL -0.199627
7949 NORMAL 0.563727
7950 NORMAL -0.186818
7951 NORMAL -0.319557
7952 NORMAL -0.820771
7953 NORMAL 0.165882
7954 NORMAL 0.112663
7955 NORMAL 0.102743
7956 NORMAL -0.227490
7957 NORMAL -0.368161
7958 NORMAL 0.214087
7959 NORMAL -0.363196
7960 NORMAL 0.064996
7961 NORMAL -0.615959
7962 NORMAL 0.325924
7963 NORMAL 0.869517
7964 NORMAL -0.499153
7965 NORMAL -0.670001
7966 NORMAL -0.572986
7967 NORMAL -0.075194
7968 NORMAL 0.831764
7969 NORMAL -0.384750
7970 NORMAL -0.101510
7971 NORMAL 0.587224
7972 NORMAL -0.106462
7973 NORMAL -0.695751
7974 NORMAL 0.262389
7975 NORMAL 0.286549
7976 NORMAL 0.079837
7977 NORMAL 1.199358
7978 NORMAL 0.838694
7979 NORMAL 0.103837
7980 NORMAL 0.266688
7981 NORMAL 0.236868
7982 NORMAL 0.108104
7983 NORMAL -0.659838
7984 NORMAL -0.204961
7985 NORMAL 0.462398
7986 NORMAL 0.084702
7987 NORMAL -0.231332
7988 NORMAL 0.574216
7989 NORMAL -0.230395
7990 NORMAL 1.291548
7991 NORMAL 0.128841
7992 NORMAL -0.023444
7993 NORMAL 0.522191
7994 NORMAL 0.908927
7995 NORMAL 0.090972
7996 NORMAL 0.442273
7997 NORMAL 0.585470
7998 NORMAL -0.114778
7999 NORMAL -0.229695
8000 NORMAL -0.100382
8001 NORMAL 0.095047
8002 NORMAL -0.138556
8003 NORMAL -1.155346
8004 NORMAL 0.073411
8005 NORMAL 0.309524
8006 NORMAL 0.489570
8007 NORMAL 0.375794
8008 NORMAL -0.116584
8009 NORMAL 0.613459
8010 NORMAL 0.454257
8011 NORMAL -0.896377
8012 NORMAL 0.822181
8013 NORMAL 0.638145
8014 NORMAL -0.783072
8015 NORMAL -0.551790
8016 NORMAL -1.238805
8017 NORMAL 0.002124
8018 NORMAL -0.137536
8019 NORMAL 0.453268
8020 NORMAL 0.710249
8021 NORMAL 0.706017
8022 NORMAL -0.108816
8023 NORMAL -1.164797
8024 NORMAL 0.265512
8025 NORMAL 0.277179
8026 NORMAL 0.212360
8027 NORMAL 0.107103
8028 NORMAL 0.805766
8029 NORMAL 0.487180
8030 NORMAL -0.720279
8031 NORMAL -0.384249
8032 NORMAL 0.110716
8033 NORMAL 0.602199
8034 NORMAL -0.227150
8035 NORMAL 0.479453
8036 NORMAL 1.222417
8037 NORMAL 0.204760
8038 NORMAL 0.878564
8039 NORMAL -0.620987
8040 NORMAL -0.091290
8041 NORMAL -0.005579
8042 NORMAL -0.092916
8043 NORMAL -0.575798
8044 NORMAL 0.322812
8045 NORMAL 0.457685
8046 NORMAL 0.507467
8047 NORMAL 0.602264
8048 NORMAL 0.161272
8049 NORMAL -0.338697
8050 NORMAL 0.387091
8051 NORMAL 0.557377
8052 NORMAL -0.293812
8053 NORMAL -0.253204
8054 NORMAL 0.912931
8055 NORMAL 0.538734
8056 NORMAL 0.452144
8057 NORMAL 0.508263
8058 NORMAL -0.323461
8059 NORMAL 0.900805
8060 NORMAL -0.477944
8061 NORMAL -0.075134
8062 NORMAL 0.413120
8063 NORMAL 0.584912
8064 NORMAL -0.555307
8065 NORMAL -0.581361
8066 NORMAL 0.070864
8067 NORMAL -0.418789
8068 NORMAL -0.179942
8069 NORMAL 0.333271
8070 NORMAL -0.506095
8071 NORMAL -0.263901
8072 NORMAL -0.370149
8073 NORMAL 0.329033
8074 NORMAL -0.380174
8075 NORMAL 0.083623
8076 NORMAL 0.214476
8077 NORMAL -0.259521
8078 NORMAL 0.356393
8079 NORMAL 0.537548
8080 NORMAL -0.739252
8081 NORMAL 0.803825
8082 NORMAL -0.704151
8083 NORMAL 0.361373
8084 NORMAL -0.110393
8085 NORMAL 0.725484
8086 NORMAL 0.465025
8087 NORMAL -0.296931
8088 NORMAL -0.461253
8089 NORMAL 0.100973
8090 NORMAL 0.349925
8091 NORMAL 0.812303
8092 NORMAL 0.187097
8093 NORMAL -0.553870
8094 NORMAL -0.218547
8095 NORMAL 0.163194
8096 NORMAL 0.542978
8097 NORMAL 0.384414
8098 NORMAL 0.562952
8099 NORMAL -0.041371
8100 NORMAL -0.047023
8101 NORMAL 0.786127
8102 NORMAL 0.430807
8103 NORMAL -1.115944
8104 NORMAL -0.717128
8105 NORMAL -0.864551
8106 NORMAL -0.079770
8107 NORMAL 1.086456
8108 NORMAL 0.781441
8109 NORMAL -1.131184
8110 NORMAL 0.370185
8111 NORMAL -0.061486
8112 NORMAL 0.659110
8113 NORMAL -0.102668
8114 NORMAL 1.054530
8115 NORMAL -0.415460
8116 NORMAL 0.137974
8117 NORMAL 0.776421
8118 NORMAL -0.018044
8119 NORMAL 0.420249
8120 NORMAL 0.441772
8121 NORMAL 0.299839
8122 NORMAL -0.285682
8123 NORMAL 0.064799
8124 NORMAL -0.766115
8125 NORMAL -0.436242
8126 NORMAL 0.304780
8127 NORMAL 1.169790
8128 NORMAL -0.573617
8129 NORMAL -0.334763
8130 NORMAL 0.170318
8131 NORMAL 0.761247
8132 NORMAL -0.578787
8133 NORMAL 1.379052
8134 NORMAL -0.283253
8135 NORMAL 0.118811
8136 NORMAL -0.264414
8137 NORMAL -0.525853
8138 NORMAL -0.347348
8139 NORMAL -0.547991
8140 NORMAL -0.319809
8141 NORMAL -0.435012
8142 NORMAL 0.401778
8143 NORMAL 0.809395
8144 NORMAL 0.252351
8145 NORMAL -0.056606
8146 NORMAL 0.014008
8147 NORMAL -0.392226
8148 NORMAL 0.344828
8149 NORMAL 0.430768
8150 NORMAL -0.099422
8151 NORMAL -0.068127
8152 NORMAL -0.051366
8153 NORMAL -0.014004
8154 NORMAL 0.559436
8155 NORMAL 0.367506
8156 NORMAL -0.104654
8157 NORMAL 1.101319
8158 NORMAL -0.753866
8159 NORMAL -0.541976
8160 NORMAL 0.022842
8161 NORMAL 0.292481
8162 NORMAL -0.461248
8163 NORMAL -0.200779
8164 NORMAL 1.077569
8165 NORMAL 0.634578
8166 NORMAL -0.108683
8167 NORMAL -0.300721
8168 NORMAL 0.303960
8169 NORMAL 0.189605
8170 NORMAL -0.339795
8171 NORMAL 0.537768
8172 NORMAL -0.000110
8173 NORMAL 0.160659
8174 NORMAL 0.455698
8175 NORMAL -0.330724
8176 NORMAL 0.281172
8177 NORMAL -0.114770
8178 NORMAL 0.816364
8179 NORMAL -0.909373
8180 NORMAL -0.673247
8181 NORMAL 0.214964
8182 NORMAL 0.349799
8183 NORMAL -0.453365
8184 NORMAL -0.450606
8185 NORMAL 0.254888
8186 NORMAL -0.120119
8187 NORMAL -0.036068
8188 NORMAL -0.583803
8189 NORMAL -0.009464
8190 NORMAL 0.563107
8191 NORMAL 0.441410
8192 NORMAL -0.286388
8193 NORMAL -0.042171
8194 NORMAL -0.542537
8195 NORMAL 0.318942
8196 NORMAL 0.110720
8197 NORMAL 0.266452
8198 NORMAL -0.374162
8199 NORMAL -0.544618
8200 NORMAL 0.157864
8201 NORMAL 0.643386
8202 NORMAL 0.862502
8203 NORMAL 0.630583
8204 NORMAL 0.282902
8205 NORMAL 0.448437
8206 NORMAL -0.765802
8207 NORMAL 0.091881
8208 NORMAL -0.027027
8209 NORMAL 0.614492
8210 NORMAL 0.108578
8211 NORMAL -1.107119
8212 NORMAL -0.618731
8213 NORMAL -0.870385
8214 NORMAL 0.062315
8215 NORMAL 0.663353
8216 NORMAL -0.393656
8217 NORMAL 0.654691
8218 NORMAL -0.046211
8219 NORMAL 1.149326
8220 NORMAL -0.609586
8221 NORMAL -0.448137
8222 NORMAL 0.112423
8223 NORMAL -0.422653
8224 NORMAL -0.781868
8225 NORMAL -0.901975
8226 NORMAL -0.312058
8227 NORMAL 0.529212
8228 NORMAL 0.411493
8229 NORMAL 0.642303
8230 NORMAL 0.187117
8231 NORMAL -0.572771
8232 NORMAL 0.309974
8233 NORMAL 0.150527
8234 NORMAL 0.335455
8235 NORMAL 0.073682
8236 NORMAL -0.056811
8237 NORMAL -0.425128
8238 NORMAL 0.272768
8239 NORMAL 0.272036
8240 NORMAL -0.646118
8241 NORMAL 0.444115
8242 NORMAL -0.034935
8243 NORMAL 1.629629
8244 NORMAL 0.437777
8245 NORMAL 1.172004
8246 NORMAL 1.166923
8247 NORMAL 0.134204
8248 NORMAL 0.046814
8249 NORMAL -0.299142
8250 NORMAL -0.499416
8251 NORMAL 0.603988
8252 NORMAL 0.287343
8253 NORMAL -0.410850
8254 NORMAL -0.789410
8255 NORMAL -0.395027
8256 NORMAL 0.070136
8257 NORMAL -0.071290
8258 NORMAL 0.272400
8259 NORMAL -0.151663
8260 NORMAL 0.392055
8261 NORMAL 0.816000
8262 NORMAL 0.024146
8263 NORMAL 0.422790
8264 NORMAL 0.571586
8265 NORMAL 0.026935
8266 NORMAL -0.538654
8267 NORMAL 0.989146
8268 NORMAL -0.100433
8269 NORMAL 0.156227
8270 NORMAL 1.211278
8271 NORMAL -1.328048
8272 NORMAL 0.364770
8273 NORMAL 0.383447
8274 NORMAL -0.414055
8275 NORMAL 0.388692
8276 NORMAL 0.328558
8277 NORMAL 0.244055
8278 NORMAL 0.662998
8279 NORMAL -0.356499
8280 NORMAL -0.688770
8281 NORMAL -0.121749
8282 NORMAL 0.344869
8283 NORMAL 0.012626
8284 NORMAL -0.015623
8285 NORMAL 0.331767
8286 NORMAL -0.855250
8287 NORMAL 0.142814
8288 NORMAL -1.269487
8289 NORMAL -0.253406
8290 NORMAL 0.542719
8291 NORMAL 0.785779
8292 NORMAL 0.804225
8293 NORMAL -0.065585
8294 NORMAL -0.030981
8295 NORMAL 0.141883
8296 NORMAL -0.085304
8297 NORMAL -0.054344
8298 NORMAL -0.366549
8299 NORMAL -0.548580
8300 NORMAL 0.821127
8301 NORMAL 0.955184
8302 NORMAL 0.916737
8303 NORMAL -0.042579
8304 NORMAL -0.077168
8305 NORMAL 0.122970
8306 NORMAL -0.807545
8307 NORMAL 0.226172
8308 NORMAL -0.257339
8309 NORMAL 0.174573
8310 NORMAL 1.356222
8311 NORMAL 0.111667
8312 NORMAL -0.378473
8313 NORMAL -0.019726
8314 NORMAL 0.328534
8315 NORMAL 0.941544
8316 NORMAL 0.144229
8317 NORMAL 0.822917
8318 NORMAL 0.399057
8319 NORMAL -0.457753
8320 NORMAL 0.188262
8321 NORMAL 0.415861
8322 NORMAL 1.242988
8323 NORMAL -0.427435
8324 NORMAL 0.737713
8325 NORMAL -0.078887
8326 NORMAL 0.622016
8327 NORMAL -0.027295
8328 NORMAL 0.781331
8329 NORMAL -0.045287
8330 NORMAL 0.319948
8331 NORMAL 1.361066
8332 NORMAL 0.048591
8333 NORMAL 0.338148
8334 NORMAL 0.781509
8335 NORMAL 0.060947
8336 NORMAL -0.117834
8337 NORMAL -0.056195
8338 NORMAL 0.521290
8339 NORMAL 1.059947
8340 NORMAL -0.203308
8341 NORMAL 0.416091
8342 NORMAL -0.115412
8343 NORMAL -0.109246
8344 NORMAL 1.357708
8345 NORMAL 0.371926
8346 NORMAL 0.273550
8347 NORMAL 0.366692
8348 NORMAL -0.384183
8349 NORMAL 0.859052
8350 NORMAL 0.287735
8351 NORMAL -0.711361
8352 NORMAL -0.071549
8353 NORMAL 0.024941
8354 NORMAL 0.027281
8355 NORMAL 0.425778
8356 NORMAL -0.241971
8357 NORMAL 0.461510
8358 NORMAL -0.548816
8359 NORMAL -0.466157
8360 NORMAL 0.074983
8361 NORMAL -0.112614
8362 NORMAL 0.812755
8363 NORMAL 0.011274
8364 NORMAL 0.647318
8365 NORMAL 0.627740
8366 NORMAL 0.210276
8367 NORMAL 0.637970
8368 NORMAL -0.364745
8369 NORMAL 0.327593
8370 NORMAL -0.275336
8371 NORMAL 0.034720
8372 NORMAL 0.888149
8373 NORMAL -0.929668
8374 NORMAL 0.311063
8375 NORMAL -0.739895
8376 NORMAL 0.481953
8377 NORMAL 0.416311
8378 NORMAL -0.612395
8379 NORMAL 0.335018
8380 NORMAL 0.764193
8381 NORMAL 0.045889
8382 NORMAL -0.044667
8383 NORMAL 0.732386
8384 NORMAL 0.421669
8385 NORMAL -0.529040
8386 NORMAL -0.540277
8387 NORMAL 1.041753
8388 NORMAL -0.116545
8389 NORMAL 0.783193
8390 NORMAL 0.624829
8391 NORMAL -0.711261
8392 NORMAL 0.078583
8393 NORMAL -0.029900
8394 NORMAL 0.799946
8395 NORMAL 0.515887
8396 NORMAL -0.069664
8397 NORMAL 0.181923
8398 NORMAL -0.024808
8399 NORMAL 0.334188
8400 NORMAL 0.025190
8401 NORMAL 0.411580
8402 NORMAL 0.038010
8403 NORMAL -0.291156
8404 NORMAL 0.439473
8405 NORMAL -0.122952
8406 NORMAL -0.794048
8407 NORMAL 0.017406
8408 NORMAL 0.196172
8409 NORMAL 1.342471
8410 NORMAL 0.299933
8411 NORMAL 0.215221
8412 NORMAL -0.015528
8413 NORMAL 0.765734
8414 NORMAL 0.479797
8415 NORMAL -0.081545
8416 NORMAL 0.190173
8417 NORMAL 0.411202
8418 NORMAL 0.351918
8419 NORMAL -0.143381
8420 NORMAL -0.395799
8421 NORMAL -0.155366
8422 NORMAL 0.100245
8423 NORMAL 1.032382
8424 NORMAL 0.342717
8425 NORMAL 0.060791
8426 NORMAL -0.051736
8427 NORMAL 0.712305
8428 NORMAL -0.178913
8429 NORMAL 0.306885
8430 NORMAL 0.697032
8431 NORMAL 0.008634
8432 NORMAL -0.108372
8433 NORMAL -0.642146
8434 NORMAL 0.745538
8435 NORMAL 0.225715
8436 NORMAL 0.527303
8437 NORMAL 0.434851
8438 NORMAL -0.660988
8439 NORMAL 0.507896
8440 NORMAL 0.127648
8441 NORMAL -0.060353
8442 NORMAL 0.436475
8443 NORMAL -0.189815
8444 NORMAL -0.071728
8445 NORMAL -0.173242
8446 NORMAL 0.289694
8447 NORMAL -0.145378
8448 NORMAL -1.502623
8449 NORMAL -0.348824
8450 NORMAL 0.164213
8451 NORMAL 0.079843
8452 NORMAL -0.142875
8453 NORMAL 0.284773
8454 NORMAL -0.167772
8455 NORMAL -0.249026
8456 NORMAL -0.025696
8457 NORMAL -0.879048
8458 NORMAL 0.918716
8459 NORMAL 0.485868
8460 NORMAL -0.076549
8461 NORMAL -0.483786
8462 NORMAL 1.040364
8463 NORMAL 0.324798
8464 NORMAL -0.205710
8465 NORMAL 0.362712
8466 NORMAL -0.150398
8467 NORMAL 0.417698
8468 NORMAL -0.146827
8469 NORMAL 0.456374
8470 NORMAL -0.480914
8471 NORMAL 0.077948
8472 NORMAL 0.336639
8473 NORMAL -0.186962
8474 NORMAL 0.447540
8475 NORMAL -0.046642
8476 NORMAL -0.103372
8477 NORMAL -0.376866
8478 NORMAL -0.122589
8479 NORMAL 0.683700
8480 NORMAL 0.586011
8481 NORMAL 0.564919
8482 NORMAL -0.614519
8483 NORMAL -0.600108
8484 NORMAL -0.104032
8485 NORMAL -0.130831
8486 NORMAL 0.310963
8487 NORMAL 0.262875
8488 NORMAL 0.120103
8489 NORMAL -0.414285
8490 NORMAL 0.199987
8491 NORMAL 0.332024
8492 NORMAL -0.954631
8493 NORMAL 0.571356
8494 NORMAL 0.236990
8495 NORMAL 0.059004
8496 NORMAL -0.356187
8497 NORMAL -0.251494
8498 NORMAL -0.329982
8499 NORMAL 0.700119
8500 NORMAL -0.787917
8501 NORMAL 0.724616
8502 NORMAL -0.454349
8503 NORMAL -0.013657
8504 NORMAL 1.378404
8505 NORMAL 0.251108
8506 NORMAL 0.209518
8507 NORMAL 0.191866
8508 NORMAL 0.852031
8509 NORMAL 0.802649
8510 NORMAL 1.024072
8511 NORMAL -0.639383
8512 NORMAL -0.274275
8513 NORMAL 0.194683
8514 NORMAL -0.279119
8515 NORMAL 0.720876
8516 NORMAL -0.223727
8517 NORMAL -0.234265
8518 NORMAL -0.059030
8519 NORMAL 0.088704
8520 NORMAL -0.646446
8521 NORMAL 0.100886
8522 NORMAL -0.205760
8523 NORMAL 0.481927
8524 NORMAL -0.726366
8525 NORMAL 0.262951
8526 NORMAL 0.465636
8527 NORMAL 0.825578
8528 NORMAL -0.097092
8529 NORMAL 0.826193
8530 NORMAL 0.242722
8531 NORMAL -0.058939
8532 NORMAL 0.661321
8533 NORMAL 0.518845
8534 NORMAL -0.381374
8535 NORMAL 0.113123
8536 NORMAL -0.153895
8537 NORMAL 0.884496
8538 NORMAL -0.278374
8539 NORMAL 0.060104
8540 NORMAL 0.876916
8541 NORMAL 0.746661
8542 NORMAL 0.620786
8543 NORMAL 0.000317
8544 NORMAL 0.530294
8545 NORMAL -0.621438
8546 NORMAL -0.106075
8547 NORMAL -0.285375
8548 NORMAL -0.161395
8549 NORMAL 0.247531
8550 NORMAL 0.655121
8551 NORMAL 0.400227
8552 NORMAL -0.227452
8553 NORMAL 0.364709
8554 NORMAL 0.844119
8555 NORMAL 0.783448
8556 NORMAL -0.128143
8557 NORMAL 0.075756
8558 NORMAL -1.098045
8559 NORMAL 0.467919
8560 NORMAL 0.642680
8561 NORMAL -0.143301
8562 NORMAL -0.064309
8563 NORMAL -0.041576
8564 NORMAL 1.090588
8565 NORMAL -0.066490
8566 NORMAL 0.689779
8567 NORMAL 0.098942
8568 NORMAL 0.045624
8569 NORMAL -0.459635
8570 NORMAL -0.238543
8571 NORMAL 0.232738
8572 NORMAL 0.133742
8573 NORMAL 0.333752
8574 NORMAL 0.383721
8575 NORMAL 0.120350
8576 NORMAL 0.657146
8577 NORMAL 0.390029
8578 NORMAL -0.177458
8579 NORMAL 0.092063
8580 NORMAL -0.319739
8581 NORMAL -0.105903
8582 NORMAL 0.302994
8583 NORMAL -0.483456
8584 NORMAL 0.373358
8585 NORMAL 0.596417
8586 NORMAL -0.756097
8587 NORMAL 0.971443
8588 NORMAL -0.433691
8589 NORMAL -0.264496
8590 NORMAL -0.522134
8591 NORMAL -0.760933
8592 NORMAL 0.276738
8593 NORMAL 0.215565
8594 NORMAL 0.262321
8595 NORMAL -0.366652
8596 NORMAL 0.485539
8597 NORMAL -0.059895
8598 NORMAL -0.087943
8599 NORMAL 0.497882
8600 NORMAL 0.288826
8601 NORMAL -0.147954
8602 NORMAL -0.120085
8603 NORMAL 0.115478
8604 NORMAL 0.210460
8605 NORMAL 0.590299
8606 NORMAL 0.329796
8607 NORMAL -0.457085
8608 NORMAL -0.058411
8609 NORMAL -0.499190
8610 NORMAL 0.553415
8611 NORMAL 0.352647
8612 NORMAL 0.905879
8613 NORMAL 0.634264
8614 NORMAL -0.689961
8615 NORMAL 0.240059
8616 NORMAL -0.574773
8617 NORMAL -0.603966
8618 NORMAL 0.536155
8619 NORMAL 0.180737
8620 NORMAL 0.351338
8621 NORMAL 0.316716
8622 NORMAL -0.038314
8623 NORMAL -0.295239
8624 NORMAL -0.168071
8625 NORMAL -0.396185
8626 NORMAL 0.476227
8627 NORMAL -0.073539
8628 NORMAL 0.660472
8629 NORMAL 0.465976
8630 NORMAL -0.263223
8631 NORMAL 0.303231
8632 NORMAL 0.065056
8633 NORMAL 0.090935
8634 NORMAL -0.046234
8635 NORMAL 0.272196
8636 NORMAL -0.798410
8637 NORMAL 0.140795
8638 NORMAL 0.406016
8639 NORMAL 0.109381
8640 NORMAL 0.639917
8641 NORMAL 0.105192
8642 NORMAL 0.016277
8643 NORMAL 1.427925
8644 NORMAL 1.283025
8645 NORMAL -0.273492
8646 NORMAL 0.252911
8647 NORMAL -0.144143
8648 NORMAL 0.058122
8649 NORMAL 0.640935
8650 NORMAL -0.003397
8651 NORMAL -0.747073
8652 NORMAL 0.509556
8653 NORMAL -0.050543
8654 NORMAL -0.921790
8655 NORMAL 0.618108
8656 NORMAL 0.451962
8657 NORMAL -0.271449
8658 NORMAL -0.379545
8659 NORMAL 0.207246
8660 NORMAL 0.276468
8661 NORMAL 0.505325
8662 NORMAL 1.352985
8663 NORMAL 0.703184
8664 NORMAL -0.613196
8665 NORMAL -0.484220
8666 NORMAL -0.152989
8667 NORMAL 0.453987
8668 NORMAL 0.099352
8669 NORMAL 0.152188
8670 NORMAL 0.549962
8671 NORMAL -0.036979
8672 NORMAL -0.170285
8673 NORMAL -0.541295
8674 NORMAL -0.654034
8675 NORMAL 0.646578
8676 NORMAL 0.624806
8677 NORMAL -0.344771
8678 NORMAL -0.114735
8679 NORMAL -0.935704
8680 NORMAL 0.178076
8681 NORMAL 0.380311
8682 NORMAL 0.570479
8683 NORMAL -0.332100
8684 NORMAL 0.551616
8685 NORMAL -0.020987
8686 NORMAL 0.227008
8687 NORMAL 0.410417
8688 NORMAL 0.381389
8689 NORMAL -0.233021
8690 NORMAL 0.636051
8691 NORMAL -0.350909
8692 NORMAL 0.607851
8693 NORMAL 0.247531
8694 NORMAL -0.899290
8695 NORMAL 0.419777
8696 NORMAL 1.107737
8697 NORMAL 0.306359
8698 NORMAL -0.064019
8699 NORMAL -0.366018
8700 NORMAL 0.443490
8701 NORMAL 0.479946
8702 NORMAL -0.545478
8703 NORMAL 0.469718
8704 NORMAL 0.639335
8705 NORMAL -0.125026
8706 NORMAL 0.562419
8707 NORMAL -0.297035
8708 NORMAL 0.128079
8709 NORMAL 0.008931
8710 NORMAL 0.403871
8711 NORMAL -0.005661
8712 NORMAL 0.887627
8713 NORMAL -0.245040
8714 NORMAL -0.132350
8715 NORMAL -0.183070
8716 NORMAL -0.374414
8717 NORMAL -0.568429
8718 NORMAL 0.880689
8719 NORMAL 0.183818
8720 NORMAL 0.156510
8721 NORMAL -0.118415
8722 NORMAL 0.030621
8723 NORMAL 0.329154
8724 NORMAL 0.017604
8725 NORMAL -0.273337
8726 NORMAL 0.511357
8727 NORMAL 0.860701
8728 NORMAL 0.674705
8729 NORMAL -0.735185
8730 NORMAL -0.022597
8731 NORMAL 0.519205
8732 NORMAL -0.525508
8733 NORMAL -0.250945
8734 NORMAL -0.400668
8735 NORMAL -0.703619
8736 NORMAL -1.018358
8737 NORMAL -0.473352
8738 NORMAL -0.119254
8739 NORMAL -1.057899
8740 NORMAL -0.249374
8741 NORMAL 0.193417
8742 NORMAL -1.129667
8743 NORMAL -0.845235
8744 NORMAL 0.685845
8745 NORMAL -0.015141
8746 NORMAL 0.022184
8747 NORMAL 0.133445
8748 NORMAL 0.199927
8749 NORMAL -0.122805
8750 NORMAL 0.707427
8751 NORMAL -0.301002
8752 NORMAL -0.577349
8753 NORMAL -0.131354
8754 NORMAL 0.196681
8755 NORMAL 1.014408
8756 NORMAL 0.064346
8757 NORMAL 0.662083
8758 NORMAL 0.079932
8759 NORMAL -0.429015
8760 NORMAL 0.383510
8761 NORMAL -0.163185
8762 NORMAL -0.280785
8763 NORMAL -0.054631
8764 NORMAL -0.179904
8765 NORMAL 0.121744
8766 NORMAL -0.282598
8767 NORMAL -0.205917
8768 NORMAL -0.402751
8769 NORMAL -0.058658
8770 NORMAL 0.122263
8771 NORMAL -0.536642
8772 NORMAL 0.310155
8773 NORMAL -0.600470
8774 NORMAL 0.001091
8775 NORMAL -0.110805
8776 NORMAL 0.557905
8777 NORMAL -0.047533
8778 NORMAL 0.803497
8779 NORMAL 0.063555
8780 NORMAL 0.317977
8781 NORMAL 0.391337
8782 NORMAL -0.138344
8783 NORMAL 1.525967
8784 NORMAL 0.269461
8785 NORMAL -0.057253
8786 NORMAL -0.054195
8787 NORMAL 0.260991
8788 NORMAL -0.665568
8789 NORMAL 0.925885
8790 NORMAL -0.174132
8791 NORMAL -0.574649
8792 NORMAL 0.235164
8793 NORMAL 0.137218
8794 NORMAL -0.033971
8795 NORMAL 0.823289
8796 NORMAL 0.415346
8797 NORMAL 0.154396
8798 NORMAL -0.188450
8799 NORMAL 0.208692
8800 NORMAL -0.706966
8801 NORMAL 0.249749
8802 NORMAL 0.367407
8803 NORMAL 0.642537
8804 NORMAL -0.512806
8805 NORMAL -0.773267
8806 NORMAL -0.169181
8807 NORMAL 0.685417
8808 NORMAL -0.254612
8809 NORMAL 0.238743
8810 NORMAL 0.076553
8811 NORMAL 0.176058
8812 NORMAL -0.308390
8813 NORMAL 0.075977
8814 NORMAL 0.524914
8815 NORMAL -0.100112
8816 NORMAL 0.081606
8817 NORMAL -0.319892
8818 NORMAL 0.051422
8819 NORMAL -0.788851
8820 NORMAL 0.153909
8821 NORMAL 0.161273
8822 NORMAL 0.723470
8823 NORMAL 1.336751
8824 NORMAL 0.477584
8825 NORMAL -0.179932
8826 NORMAL 0.067136
8827 NORMAL 0.318171
8828 NORMAL 0.104236
8829 NORMAL 0.229096
8830 NORMAL 0.995992
8831 NORMAL 0.379915
8832 NORMAL 0.134866
8833 NORMAL 0.038544
8834 NORMAL -0.669522
8835 NORMAL 0.223557
8836 NORMAL -0.227701
8837 NORMAL 0.173624
8838 NORMAL -0.433882
8839 NORMAL -0.348583
8840 NORMAL 0.344999
